canton,municipality,bfs_code,address,plz,egid
AG,Berikon,4062,Bäckerstrasse 6,8965,555157
AG,Würenlingen,4047,Seilbahnweg 3,5303,553624
AG,Würenlingen,4047,Seilbahnweg 5,5303,553129
AG,Würenlingen,4047,Wolfackerweg 9,5303,553102
AG,Würenlingen,4047,Siggenthalerstrasse 12,5303,553133
AG,Würenlingen,4047,Wolfackerweg 17,5303,553105
AG,Würenlingen,4047,Seilbahnweg 1,5303,553625
AG,Würenlingen,4047,Wolfackerweg 15,5303,553104
AG,Würenlingen,4047,Wegscheide 3,5303,553124
AG,Würenlingen,4047,Wolfackerweg 7,5303,553101
AG,Würenlingen,4047,Wegscheide 1,5303,553123
AG,Wettingen,4045,Dorfstrasse 19,5430,550183
AG,Wettingen,4045,Stiegelenstrasse 17,5430,550998
AG,Wettingen,4045,St. Bernhardstrasse 17,5430,549813
AG,Wettingen,4045,St. Bernhardstrasse 19,5430,549814
AG,Wettingen,4045,St. Bernhardstrasse 14,5430,190023447
AG,Wettingen,4045,Lerchenstrasse 30,5430,549835
AG,Wettingen,4045,Altenburgstrasse 92,5430,551105
AG,Wettingen,4045,St. Bernhardstrasse 23,5430,549816
AG,Wettingen,4045,Lerchenstrasse 34,5430,549837
AG,Wettingen,4045,Stiegelenstrasse 31,5430,551004
AG,Birmenstorf (AG),4024,Schmitteweg 7,5413,2703354
AG,Birmenstorf (AG),4024,Badenerstrasse 12,5413,537600
AG,Birmenstorf (AG),4024,Hööndlerweg 7,5413,263006969
AG,Birmenstorf (AG),4024,Hööndlerweg 5,5413,263015301
AG,Birmenstorf (AG),4024,Schmitteweg 15,5413,2703376
AG,Birmenstorf (AG),4024,Gemeindehausstrasse 16,5413,190210610
AG,Birmenstorf (AG),4024,Gemeindehausstrasse 2,5413,537737
AG,Birmenstorf (AG),4024,Badenerstrasse 21,5413,537735
AG,Birmenstorf (AG),4024,Schmitteweg 19,5413,537595
AG,Birmenstorf (AG),4024,Schmitteweg 21,5413,101054001
AG,Bellikon,4022,Schlossweg 9,5454,536776
AG,Bellikon,4022,Schlossweg 11,5454,536777
AG,Bellikon,4022,Hasenbergstrasse 37,5454,536837
AG,Bellikon,4022,Hasenbergstrasse 30a,5454,2709816
AG,Bellikon,4022,Hasenbergstrasse 28a,5454,2709795
AG,Bellikon,4022,Hasenbergstrasse 30b,5454,2709810
AG,Bellikon,4022,Hasenbergstrasse 34,5454,190172138
AG,Bellikon,4022,Hasenbergstrasse 40,5454,536861
AG,Bellikon,4022,Hasenbergstrasse 35,5454,536836
AG,Bellikon,4022,Langächerstrasse 4c,5454,263026671
AG,Fislisbach,4027,Zelglistrasse 24,5442,539414
AG,Fislisbach,4027,Zelglistrasse 34,5442,539420
AG,Fislisbach,4027,Zelglistrasse 55,5442,539409
AG,Fislisbach,4027,Zelglistrasse 36,5442,539421
AG,Fislisbach,4027,Hiltibergstrasse 58,5442,539405
AG,Fislisbach,4027,Hiltibergstrasse 39,5442,539395
AG,Fislisbach,4027,Hiltibergstrasse 37,5442,539396
AG,Fislisbach,4027,Hiltibergstrasse 56,5442,539403
AG,Fislisbach,4027,Zelglistrasse 42,5442,539407
AG,Fislisbach,4027,Zelglistrasse 26,5442,539416
AG,Untersiggenthal,4044,Rooststrasse 11,5417,549345
AG,Untersiggenthal,4044,Stroppelstrasse 11,5417,549354
AG,Untersiggenthal,4044,Dorfstrasse 123,5417,263009215
AG,Untersiggenthal,4044,Stroppelstrasse 18,5417,190192222
AG,Untersiggenthal,4044,Stroppelstrasse 26,5417,190216673
AG,Untersiggenthal,4044,Landstrasse 114,5417,549392
AG,Untersiggenthal,4044,Landstrasse 120,5417,549390
AG,Untersiggenthal,4044,Bodenächerstrasse 8,5417,549063
AG,Untersiggenthal,4044,Bodenächerstrasse 6,5417,549062
AG,Untersiggenthal,4044,Bodenächerstrasse 4a,5417,549060
AG,Spreitenbach,4040,Untere Dorfstrasse 57,8957,546956
AG,Spreitenbach,4040,Untere Dorfstrasse 78,8957,3157602
AG,Spreitenbach,4040,Untere Dorfstrasse 72,8957,3157595
AG,Spreitenbach,4040,Untere Dorfstrasse 76,8957,3157598
AG,Spreitenbach,4040,Steinackerstrasse 5,8957,546984
AG,Spreitenbach,4040,Untere Dorfstrasse 68,8957,3157594
AG,Spreitenbach,4040,Untere Dorfstrasse 56,8957,546955
AG,Spreitenbach,4040,Untere Dorfstrasse 70,8957,546960
AG,Spreitenbach,4040,Untere Dorfstrasse 86,8957,3157606
AG,Spreitenbach,4040,Untere Dorfstrasse 66,8957,3157593
AG,Bergdietikon,4023,Wiesentalstrasse 6,8962,101053862
AG,Bergdietikon,4023,Wiesentalstrasse 4b,8962,537482
AG,Bergdietikon,4023,Wiesentalstrasse 4a,8962,537481
AG,Bergdietikon,4023,Wiesentalstrasse 5,8962,537359
AG,Bergdietikon,4023,Wiesentalstrasse 3c,8962,263003357
AG,Bergdietikon,4023,Wiesentalstrasse 2,8962,537483
AG,Bergdietikon,4023,Wiesentalstrasse 3a,8962,263003358
AG,Bergdietikon,4023,Föhretstrasse 20,8962,2706398
AG,Bergdietikon,4023,Föhretstrasse 10,8962,2704512
AG,Bergdietikon,4023,Föhretstrasse 18,8962,2706400
GR,Zuoz,3791,Via Castell 45,7524,1194982
GR,Zuoz,3791,Via Surarivas 8,7524,3038624
GR,Zuoz,3791,Via Dimvih 33,7524,192120932
GR,Zuoz,3791,Straglia Chastè 10,7524,1195105
GR,Zuoz,3791,Straglia Chastè 8,7524,1195110
GR,Zuoz,3791,Ritscha 61,7524,1195099
GR,Zuoz,3791,Via Survih 37,7524,1194958
GR,Zuoz,3791,Via Survih 39,7524,1194959
GR,Zuoz,3791,Via Survih 17,7524,3038593
GR,Zuoz,3791,Via Survih 18,7524,1194953
AG,Ennetbaden,4026,Bachtalstrasse 9,5408,538177
AG,Ennetbaden,4026,Schlösslistrasse 40,5408,538291
AG,Ennetbaden,4026,Rütenenweg 40,5408,538486
AG,Ennetbaden,4026,Rütenenweg 38,5408,538485
AG,Ennetbaden,4026,Rütenenweg 42,5408,538487
AG,Ennetbaden,4026,Ehrendingerstrasse 52,5408,538474
AG,Ennetbaden,4026,Höhtalstrasse 14,5408,538424
AG,Ennetbaden,4026,Rütenenweg 20,5408,538478
AG,Ennetbaden,4026,Rütenenweg 12,5408,538472
AG,Ennetbaden,4026,Höhtalstrasse 33,5408,538442
AG,Mellingen,4033,Industriestrasse 19,5507,263010514
AG,Mellingen,4033,Industriestrasse 9,5507,190058257
AG,Mellingen,4033,Gheidstrasse 11,5507,542301
AG,Mellingen,4033,Gheidstrasse 17,5507,542302
AG,Mellingen,4033,Farnstrasse 20,5507,11515082
AG,Mellingen,4033,Farnstrasse 18,5507,190164351
AG,Mellingen,4033,Farnstrasse 12,5507,190164327
AG,Mellingen,4033,Gheidstrasse 1,5507,542299
AG,Mellingen,4033,Farnstrasse 16,5507,190164328
AG,Mellingen,4033,Gheidstrasse 1a,5507,263004991
AG,Obersiggenthal,4038,Rebbergstrasse 29,5416,263010804
AG,Obersiggenthal,4038,Hirschengasse 59,5416,545007
AG,Obersiggenthal,4038,Beerlistrasse 10,5416,544974
AG,Obersiggenthal,4038,Beerlistrasse 9,5416,544973
AG,Obersiggenthal,4038,Beerlistrasse 8,5416,544972
AG,Obersiggenthal,4038,Reckenbergstrasse 19,5416,545025
AG,Obersiggenthal,4038,Hirschengasse 57,5416,545006
AG,Obersiggenthal,4038,Hirschengasse 29,5416,544993
AG,Obersiggenthal,4038,Hirschengasse 39,5416,544998
AG,Obersiggenthal,4038,Hirschengasse 13,5416,544985
AG,Freienwil,4028,Grenzhof 1,5423,539670
AG,Freienwil,4028,Eichstrasse 20,5423,3124205
AG,Freienwil,4028,Rebhaldenweg 6,5423,3124215
AG,Freienwil,4028,Eichstrasse 22,5423,3124204
AG,Freienwil,4028,Rebhaldenweg 1,5423,539618
AG,Freienwil,4028,Rebhaldenweg 2,5423,2708257
AG,Freienwil,4028,Rebhaldenweg 4,5423,2709088
AG,Freienwil,4028,Eichstrasse 24,5423,3124202
AG,Freienwil,4028,Dorfstrasse 26,5423,190099581
AG,Freienwil,4028,Sandacherweg 2,5423,539637
AG,Killwangen,4030,Ankegässli 2,8956,540636
AG,Killwangen,4030,Zürcherstrasse 25,8956,540647
AG,Killwangen,4030,Rütenenstrasse 38,8956,540839
AG,Killwangen,4030,Rütenenstrasse 34,8956,540841
AG,Killwangen,4030,Rütenenstrasse 23,8956,540842
AG,Killwangen,4030,Rütenenstrasse 36,8956,540840
AG,Killwangen,4030,Rütenenstrasse 21,8956,540891
AG,Killwangen,4030,Am Bächli 7,8956,540815
AG,Killwangen,4030,Steinbruchstrasse 3a,8956,540764
AG,Killwangen,4030,Am Bächli 3,8956,540811
AG,Künten,4031,Höhenweg 2b,5444,190012620
AG,Künten,4031,Höhenweg 14,5444,540959
AG,Künten,4031,Eggenrain 15,5444,540946
AG,Künten,4031,Griedstrasse 5,5444,541055
AG,Künten,4031,Weiherstrasse 22,5444,190179140
AG,Künten,4031,Föhrenweg 6,5444,541061
AG,Künten,4031,Eggenrain 6,5444,541071
AG,Künten,4031,Griedstrasse 11,5444,541053
AG,Künten,4031,Eggenrain 8,5444,541070
AG,Künten,4031,Eggenrain 25,5444,540943
AG,Niederrohrdorf,4035,Holzrüti 5,5443,543683
AG,Niederrohrdorf,4035,Holzrüti 153,5443,263020163
AG,Niederrohrdorf,4035,Holzrüti 15,5443,543690
AG,Niederrohrdorf,4035,Holzrüti 9,5443,543686
AG,Niederrohrdorf,4035,Holzrüti 6,5443,543684
AG,Niederrohrdorf,4035,Holzrüti 7,5443,543685
AG,Niederrohrdorf,4035,Holzrüti 11,5443,543688
AG,Niederrohrdorf,4035,Holzrüti 964,5443,263000487
AG,Niederrohrdorf,4035,Holzrüti 156,5443,263044549
AG,Niederrohrdorf,4035,Holzrüti 1,5443,543679
AG,Mägenwil,4032,Steinbruchstrasse 20,5506,541400
AG,Mägenwil,4032,Chrüzacherstrasse 17,5506,190086405
AG,Mägenwil,4032,Chrüzacherstrasse 19,5506,190085908
AG,Mägenwil,4032,Mohnweg 12,5506,190086367
AG,Mägenwil,4032,Mohnweg 7,5506,190085902
AG,Mägenwil,4032,Steinbruchstrasse 8,5506,190086505
AG,Mägenwil,4032,Mohnweg 13,5506,190224291
AG,Mägenwil,4032,Steinbruchstrasse 16,5506,190086403
AG,Mägenwil,4032,Mohnweg 1,5506,190019780
AG,Mägenwil,4032,Chrüzacherstrasse 9,5506,101054691
AG,Neuenhof,4034,Alte Zürcherstrasse 29,5432,542364
AG,Neuenhof,4034,Alte Zürcherstrasse 27,5432,542363
AG,Neuenhof,4034,Alte Zürcherstrasse 3,5432,542351
AG,Neuenhof,4034,Alte Zürcherstrasse 25,5432,542362
AG,Neuenhof,4034,Alte Zürcherstrasse 13,5432,542356
AG,Neuenhof,4034,Alte Zürcherstrasse 31,5432,542365
AG,Neuenhof,4034,Alte Zürcherstrasse 11,5432,542355
AG,Neuenhof,4034,Alte Zürcherstrasse 21,5432,542360
AG,Neuenhof,4034,Alte Zürcherstrasse 19,5432,542359
AG,Neuenhof,4034,Alte Zürcherstrasse 9,5432,542354
AG,Baden,4021,Kräbelistrasse 17,5400,534686
AG,Baden,4021,Kräbelistrasse 5,5400,534680
AG,Baden,4021,Buchenweg 7,5400,534674
AG,Baden,4021,Bruggerstrasse 111c,5400,534661
AG,Baden,4021,Kräbelistrasse 15,5400,534685
AG,Baden,4021,Bruggerstrasse 111d,5400,534662
AG,Baden,4021,Buchenweg 1,5400,534669
AG,Baden,4021,Kräbelistrasse 9,5400,534682
AG,Baden,4021,Kräbelistrasse 10,5400,534681
AG,Baden,4021,Schellenackerstrasse 1,5400,534719
AG,Oberrohrdorf,4037,Sorchenstrasse 15,5452,544886
AG,Oberrohrdorf,4037,Vorderi Böde 2a,5452,263022970
AG,Oberrohrdorf,4037,Weidhofstrasse 10,5452,544871
AG,Oberrohrdorf,4037,Chellerächer 19,5452,544195
AG,Oberrohrdorf,4037,Chellerächer 21,5452,544196
AG,Oberrohrdorf,4037,Chellerächer 17,5452,544194
AG,Oberrohrdorf,4037,Chellerächer 10,5452,544197
AG,Oberrohrdorf,4037,Chellerächer 15,5452,544193
AG,Oberrohrdorf,4037,Ramsigweg 1,5452,544864
AG,Oberrohrdorf,4037,Rüslerstrasse 39,5452,544184
AG,Wohlenschwil,4046,Birrharderweg 1,5506,552792
AG,Wohlenschwil,4046,Birrharderweg 3,5506,552798
AG,Wohlenschwil,4046,Lenzburgerstrasse 8,5512,552769
AG,Wohlenschwil,4046,Lenzburgerstrasse 4,5512,552768
AG,Wohlenschwil,4046,Sonnenweg 6,5512,552720
AG,Wohlenschwil,4046,Sonnenweg 12,5512,3081358
AG,Wohlenschwil,4046,Sonnenweg 1,5512,552736
AG,Wohlenschwil,4046,Haldenstrasse 11,5512,552731
AG,Wohlenschwil,4046,Sonnenweg 4,5512,552766
AG,Wohlenschwil,4046,Sonnenweg 3,5512,552734
AG,Unterentfelden,4013,Weiherstrasse 18,5035,533661
AG,Unterentfelden,4013,Weiherstrasse 12,5035,533658
AG,Unterentfelden,4013,Moosackerweg 10,5035,533656
AG,Unterentfelden,4013,Eggacherweg 30,5035,533657
AG,Unterentfelden,4013,Eggacherweg 10,5035,2703255
AG,Unterentfelden,4013,Weiherstrasse 16,5035,533660
AG,Unterentfelden,4013,Weiherstrasse 28,5035,2703186
AG,Unterentfelden,4013,Weiherstrasse 26,5035,11524084
AG,Unterentfelden,4013,Weiherstrasse 20,5035,533760
AG,Unterentfelden,4013,Weiherstrasse 22,5035,533662
AG,Biberstein,4002,Ennerthalstrasse 176,5023,523496
AG,Biberstein,4002,Auensteinerstrasse 53,5023,523437
AG,Biberstein,4002,Auensteinerstrasse 73,5023,523507
AG,Biberstein,4002,Auensteinerstrasse 57,5023,523439
AG,Biberstein,4002,Auensteinerstrasse 69b,5023,2702426
AG,Biberstein,4002,Auensteinerstrasse 67c,5023,2705785
AG,Biberstein,4002,Auensteinerstrasse 43,5023,523450
AG,Biberstein,4002,Auensteinerstrasse 55,5023,523438
AG,Biberstein,4002,Auensteinerstrasse 45,5023,523449
AG,Biberstein,4002,Auensteinerstrasse 61,5023,523443
AG,Gränichen,4006,Sportplatzweg 15,5722,263125846
AG,Gränichen,4006,Sportplatzweg 9,5722,526329
AG,Gränichen,4006,Sportplatzweg 10,5722,526330
AG,Gränichen,4006,Sportplatzweg 17,5722,526336
AG,Gränichen,4006,Fisimattenweg 7,5722,526337
AG,Gränichen,4006,Sportplatzweg 7,5722,526328
AG,Gränichen,4006,Sportplatzweg 8,5722,526326
AG,Gränichen,4006,Sportplatzweg 12,5722,526332
AG,Gränichen,4006,Sportplatzweg 5,5722,526327
AG,Gränichen,4006,Fisimattenweg 1,5722,526340
AG,Buchs (AG),4003,Langacherweg 4,5033,523961
AG,Buchs (AG),4003,Amsleracherweg 9,5033,190062225
AG,Buchs (AG),4003,Juraweg 12,5033,523907
AG,Buchs (AG),4003,Langacherweg 8,5033,523963
AG,Buchs (AG),4003,Juraweg 8,5033,523904
AG,Buchs (AG),4003,Weierweg 18,5033,523952
AG,Buchs (AG),4003,Weierweg 12,5033,523949
AG,Buchs (AG),4003,Juraweg 9,5033,523905
AG,Buchs (AG),4003,Amsleracherweg 7,5033,190045084
AG,Buchs (AG),4003,Juraweg 10,5033,523906
AG,Ehrendingen,4049,Wiesenweg 4,5420,543886
AG,Ehrendingen,4049,Wiesenweg 2,5420,543884
AG,Ehrendingen,4049,Hofwiesstrasse 1,5420,543882
AG,Ehrendingen,4049,Katharinenweg 12,5420,543747
AG,Ehrendingen,4049,Katharinenweg 14,5420,543748
AG,Ehrendingen,4049,Mühleweg 2a,5420,263006686
AG,Ehrendingen,4049,Haarwiesweg 9,5420,263000025
AG,Ehrendingen,4049,Landstrasse 57,5420,543836
AG,Ehrendingen,4049,Gipsstrasse 3,5420,543718
AG,Ehrendingen,4049,Haarwiesweg 8,5420,2705191
AG,Remetschwil,4039,Hübelgasse 8,5453,546451
AG,Remetschwil,4039,Sonnenrain 10,5453,546417
AG,Remetschwil,4039,Löschweg 1,5453,546405
AG,Remetschwil,4039,Sonnenbergweg 5,5453,546456
AG,Remetschwil,4039,Eschenweg 3,5453,546462
AG,Remetschwil,4039,Eschenweg 5,5453,546463
AG,Remetschwil,4039,Sonnenrain 6,5453,546415
AG,Remetschwil,4039,Sonnenrain 11,5453,546421
AG,Remetschwil,4039,Sonnenrain 16,5453,546425
AG,Remetschwil,4039,Sonnenrain 12,5453,546418
AG,Suhr,4012,Alter Badiweg 11,5034,263018347
AG,Suhr,4012,Tannenweg 6,5034,532257
AG,Suhr,4012,Bündtenweg 2,5034,532236
AG,Suhr,4012,Bündtenweg 1a,5034,190085939
AG,Suhr,4012,Junkerngasse 15,5034,532252
AG,Suhr,4012,Bündtenweg 4,5034,532238
AG,Suhr,4012,Länziweg 4,5034,2709842
AG,Suhr,4012,Tannenweg 5,5034,532256
AG,Suhr,4012,Länziweg 3,5034,532244
AG,Suhr,4012,Länziweg 9,5034,532246
AG,Hirschthal,4007,Talstrasse 70,5042,527668
AG,Hirschthal,4007,Talstrasse 58,5042,527645
AG,Hirschthal,4007,Talstrasse 66a,5042,527666
AG,Hirschthal,4007,Talstrasse 57,5042,101052971
AG,Hirschthal,4007,Talstrasse 64,5042,3157429
AG,Hirschthal,4007,Feldstrasse 63,5042,527679
AG,Hirschthal,4007,Talstrasse 62,5042,527663
AG,Hirschthal,4007,Talstrasse 59,5042,527664
AG,Hirschthal,4007,Talstrasse 53,5042,527660
AG,Hirschthal,4007,Talstrasse 66b,5042,527665
AG,Muhen,4009,Schafrain 25,5037,263128746
AG,Muhen,4009,Talackerstrasse 18,5037,529310
AG,Muhen,4009,Hofacker 5,5037,2706100
AG,Muhen,4009,Leinstrasse 36,5037,101053177
AG,Muhen,4009,Schafrain 17,5037,190208247
AG,Muhen,4009,Talackerstrasse 6,5037,529317
AG,Muhen,4009,Schafrain 20,5037,263016091
AG,Muhen,4009,Schafrain 33,5037,190322068
AG,Muhen,4009,Schafrain 21,5037,263128744
AG,Muhen,4009,Schafrain 29,5037,190169584
AG,Gebenstorf,4029,Zollstrasse 24a,5412,190096792
AG,Gebenstorf,4029,Zollstrasse 21,5412,190059429
AG,Gebenstorf,4029,Zollstrasse 24b,5412,190170115
AG,Gebenstorf,4029,Zollstrasse 26a,5412,190170117
AG,Gebenstorf,4029,Zollstrasse 26b,5412,190170120
AG,Gebenstorf,4029,Rebbergstrasse 316,5412,540584
AG,Gebenstorf,4029,Sandsteig 15,5412,539953
AG,Gebenstorf,4029,Sandsteig 13,5412,539952
AG,Gebenstorf,4029,Sandstrasse 30,5412,539969
AG,Gebenstorf,4029,Sandstrasse 20a,5412,539959
AG,Erlinsbach (AG),4005,Küttigerstrasse 21,5018,525240
AG,Erlinsbach (AG),4005,Pfrundweg 3,5018,525183
AG,Erlinsbach (AG),4005,Sonnhalde 31,5018,525146
AG,Erlinsbach (AG),4005,Wygärtliweg 18,5018,525153
AG,Erlinsbach (AG),4005,Brühlstrasse 2,5018,525336
AG,Erlinsbach (AG),4005,Ahornweg 10,5018,525299
AG,Erlinsbach (AG),4005,Küttigerstrasse 17,5018,525237
AG,Erlinsbach (AG),4005,Küttigerstrasse 11,5018,263007311
AG,Erlinsbach (AG),4005,Küttigerstrasse 6,5018,525228
AG,Erlinsbach (AG),4005,Gehrenstrasse 15,5018,525400
AG,Aarau,4001,Freihofweg 22,5000,520557
AG,Aarau,4001,Freihofweg 3,5000,520555
AG,Aarau,4001,Bachstrasse 43.1,5000,263093052
AG,Aarau,4001,Graben 2,5000,520247
AG,Aarau,4001,Feerstrasse 13,5000,520596
AG,Aarau,4001,Feerstrasse 7,5000,263025052
AG,Aarau,4001,Feerstrasse 5,5000,263025051
AG,Aarau,4001,Kasinostrasse 25,5000,520580
AG,Aarau,4001,Kasinostrasse 11,5000,3034925
AG,Aarau,4001,Tellistrasse 19,5000,520738
AG,Densbüren,4004,Sulzbann 55,5026,524988
AG,Densbüren,4004,Sulzbann 51,5026,524986
AG,Densbüren,4004,Sulzbann 54,5026,524987
AG,Densbüren,4004,Sulzbann 53,5026,524985
AG,Densbüren,4004,Sulzbann 56,5026,524990
AG,Densbüren,4004,Sulzbann 59,5026,524983
AG,Densbüren,4004,Sulzbann 57,5026,524991
AG,Densbüren,4004,Stieracherweg 5,5026,192033450
AG,Densbüren,4004,Bündteweg 3,5026,263015925
AG,Densbüren,4004,Zelglistrasse 24,5026,524885
TG,Egnach,4411,Wilen 7,9322,190526508
TG,Egnach,4411,Wilen 8,9322,642457
TG,Egnach,4411,Wilen 10,9322,642461
TG,Egnach,4411,Wilen 15,9322,191654156
TG,Egnach,4411,Wilen 8a,9322,191860535
TG,Egnach,4411,Wilen 10b,9322,642460
TG,Egnach,4411,Wilen 14,9322,642463
TG,Egnach,4411,Wilen 9,9322,642459
TG,Egnach,4411,Wilen 13,9322,190934009
TG,Egnach,4411,Buberg 3,9315,2339538
AG,Küttigen,4008,Riedenstrasse 25,5024,528208
AG,Küttigen,4008,Riedenstrasse 16,5024,3080535
AG,Küttigen,4008,Haselrainstrasse 26,5024,528308
AG,Küttigen,4008,Haselrainstrasse 13,5024,528185
AG,Küttigen,4008,Riedenstrasse 27,5024,528207
AG,Küttigen,4008,Lärchenstrasse 14,5024,528223
AG,Küttigen,4008,Riedenstrasse 14,5024,528205
AG,Küttigen,4008,Haselrainstrasse 22,5024,528306
AG,Küttigen,4008,Lärchenstrasse 12,5024,528221
AG,Küttigen,4008,Haselrainstrasse 15b,5024,528187
AG,Oberentfelden,4010,Aarauerstrasse 27,5036,529964
AG,Oberentfelden,4010,Behmenstrasse 10b,5036,530363
AG,Oberentfelden,4010,Schönenwerderstrasse 12,5036,530071
AG,Oberentfelden,4010,Behmenstrasse 12,5036,530364
AG,Oberentfelden,4010,Schönenwerderstrasse 19,5036,530340
AG,Oberentfelden,4010,Behmenstrasse 10a,5036,530362
AG,Oberentfelden,4010,Schönenwerderstrasse 15,5036,530338
AG,Oberentfelden,4010,Baumgartenweg 12,5036,530467
AG,Oberentfelden,4010,Turnhalleweg 13,5036,530464
AG,Oberentfelden,4010,Isegüetlistrasse 3,5036,530051
TG,Horn,4421,Seestrasse 14,9326,643328
TG,Horn,4421,Titus-Toblerstrasse 1,9326,643358
TG,Horn,4421,Grünaustrasse 27,9326,191843758
TG,Horn,4421,Grünaustrasse 26,9326,643353
TG,Horn,4421,Grünaustrasse 15,9326,643413
TG,Horn,4421,Gartenstrasse 22,9326,191140719
TG,Horn,4421,Titus-Toblerstrasse 3,9326,643359
TG,Horn,4421,Gartenstrasse 21,9326,190589388
TG,Horn,4421,Gartenstrasse 23,9326,190189327
TG,Horn,4421,Tübacherstrasse 8,9326,2333985
TG,Dozwil,4406,Lindenstrasse 7,8582,190116711
TG,Dozwil,4406,Lindenstrasse 5b,8582,190808611
TG,Dozwil,4406,Bannäckerstrasse 5,8582,3174548
TG,Dozwil,4406,Bannäckerstrasse 4,8582,641808
TG,Dozwil,4406,Lindenstrasse 8,8582,190271594
TG,Dozwil,4406,Lindenstrasse 5a,8582,190807911
TG,Dozwil,4406,Lindenstrasse 4,8582,190148993
TG,Dozwil,4406,Bannäckerstrasse 6,8582,190118796
TG,Dozwil,4406,Loom 5,8582,190149111
TG,Dozwil,4406,Bachäckerstrasse 1,8582,190709109
TG,Kesswil,4426,Breitfeldstrasse ,8593,643679
TG,Kesswil,4426,Käsereistrasse 5b,8593,191760513
TG,Kesswil,4426,Güttingerstrasse 12,8593,190775869
TG,Kesswil,4426,Paul-Häberlin-Strasse 1,8593,643720
TG,Kesswil,4426,Dozwilerstrasse 16,8593,190000710
TG,Kesswil,4426,Uttwilerstrasse 2a,8593,191695362
TG,Kesswil,4426,Uttwilerstrasse 2b,8593,191918524
TG,Kesswil,4426,Dozwilerstrasse 3,8593,643657
TG,Kesswil,4426,Dozwilerstrasse 6,8593,643706
TG,Kesswil,4426,Dozwilerstrasse 12,8593,643703
TG,Romanshorn,4436,Birkenweg 17,8590,644546
TG,Romanshorn,4436,Birkenweg 15,8590,644547
TG,Romanshorn,4436,Birkenweg 9,8590,644524
TG,Romanshorn,4436,Birkenweg 7,8590,644523
TG,Romanshorn,4436,Dufourstrasse 12,8590,190058948
TG,Romanshorn,4436,Birkenweg 11,8590,644525
TG,Romanshorn,4436,Dufourstrasse 10,8590,190058949
TG,Romanshorn,4436,Birkenweg 13,8590,644526
TG,Romanshorn,4436,Dufourstrasse 8,8590,190058951
TG,Romanshorn,4436,Reckholdernstrasse 37,8590,645087
TG,Roggwil (TG),4431,Hubgasse 27,9325,643955
TG,Roggwil (TG),4431,Hubgasse 31,9325,643957
TG,Roggwil (TG),4431,Sägewiesenstrasse 2,9325,643959
TG,Roggwil (TG),4431,Sägewiesenstrasse 1,9325,643958
TG,Roggwil (TG),4431,Sägewiesenstrasse 8,9325,643962
TG,Roggwil (TG),4431,Sägewiesenstrasse 6,9325,643961
TG,Roggwil (TG),4431,Sägewiesenstrasse 12,9325,643964
TG,Roggwil (TG),4431,Hubgasse 25,9325,643953
TG,Roggwil (TG),4431,Sägewiesenstrasse 10,9325,643963
TG,Roggwil (TG),4431,Sägewiesenstrasse 4,9325,643960
TG,Hefenhofen,4416,Chatzerüti 23,8580,101000102
TG,Hefenhofen,4416,Chatzerüti 15,8580,643074
TG,Hefenhofen,4416,Chatzerüti 13,8580,643077
TG,Hefenhofen,4416,Chatzerüti 21,8580,643072
TG,Hefenhofen,4416,Chatzerüti 12,8580,643076
TG,Hefenhofen,4416,Chatzerüti 5,8580,3099213
TG,Hefenhofen,4416,Chatzerüti 20,8580,643070
TG,Hefenhofen,4416,Chatzerüti 18,8580,3099208
TG,Hefenhofen,4416,Chatzerüti 14,8580,643075
TG,Hefenhofen,4416,Chatzerüti 11,8580,643078
TG,Amriswil,4461,Alleestrasse 21,8580,647518
TG,Amriswil,4461,Rütistrasse 29,8580,646952
TG,Amriswil,4461,Neumühlestrasse 1,8580,646962
TG,Amriswil,4461,Rütistrasse 26,8580,646949
TG,Amriswil,4461,Sandbreitestrasse 8,8580,647012
TG,Amriswil,4461,Sandbreitestrasse 2,8580,647009
TG,Amriswil,4461,Freiestrasse 41,8580,647019
TG,Amriswil,4461,Rütistrasse 35,8580,646957
TG,Amriswil,4461,Rütistrasse 29c,8580,646953
TG,Amriswil,4461,Sandbreitestrasse 4,8580,647010
TG,Uttwil,4451,Im Schibler 23,8592,190146813
TG,Uttwil,4451,Im Schibler 25,8592,190146795
TG,Uttwil,4451,Säuliswies 356,8592,646545
TG,Uttwil,4451,Im Schibler 21,8592,190147254
TG,Uttwil,4451,Im Schibler 19,8592,190146835
TG,Uttwil,4451,Seeweg 63,8592,190187112
TG,Uttwil,4451,Seeweg 59,8592,646364
TG,Uttwil,4451,Seeweg 53,8592,3099285
TG,Uttwil,4451,Seeweg 61,8592,190187108
TG,Uttwil,4451,Seeweg 57,8592,646365
TG,Arbon,4401,Landquartstrasse 150,9320,190195380
TG,Arbon,4401,Brauerstrasse 2,9320,640268
TG,Arbon,4401,Berglistrasse 11,9320,640264
TG,Arbon,4401,Berglistrasse 7,9320,640263
TG,Arbon,4401,Römerstrasse 6,9320,640435
TG,Arbon,4401,Frohmattstrasse 3,9320,640745
TG,Arbon,4401,Romanshornerstrasse 55,9320,640766
TG,Arbon,4401,Sonnenhügelstrasse 68,9320,640525
TG,Arbon,4401,Romanshornerstrasse 57,9320,640767
TG,Arbon,4401,Berglistrasse 25,9320,640398
TG,Berlingen,4801,Herbigstrasse 4,8267,674969
TG,Berlingen,4801,Seestrasse 151,8267,675027
